非洲	Afrika
Wikipedia:許年今日/五月三十一號	Mall:31 maj
Wikipedia:許年今日/七月二號	Mall:2 juli
Wikipedia:許年今日/五月三號	Mall:3 maj
Wikipedia:許年今日/三月十號	Mall:10 mars
Wikipedia:許年今日/四月八號	Mall:8 april
Wikipedia:許年今日/四月三號	Mall:3 april
Wikipedia:許年今日/四月一號	Mall:1 april
Wikipedia:許年今日/七月三十一號	Mall:31 juli
Wikipedia:許年今日/八月十二號	Mall:12 augusti
Wikipedia:許年今日/六月十六號	Mall:16 juni
Wikipedia:許年今日/二月二十六號	Mall:26 februari
Wikipedia:許年今日/四月十九號	Mall:19 april
Wikipedia:許年今日/七月十七號	Mall:17 juli
Wikipedia:許年今日/十二月九號	Mall:9 december
Wikipedia:許年今日/八月五號	Mall:5 augusti
Wikipedia:許年今日/九月十六號	Mall:16 september
Wikipedia:許年今日/六月四號	Mall:4 juni
Wikipedia:許年今日/十月三十一號	Mall:31 oktober
Wikipedia:許年今日/二月十二號	Mall:12 februari
Wikipedia:許年今日/1月15號	Mall:15 januari
Wikipedia:許年今日/九月十九號	Mall:19 september
Wikipedia:許年今日/元月十六號	Mall:16 januari
Wikipedia:許年今日/七月十三號	Mall:13 juli
Wikipedia:許年今日/1月2號	Mall:2 januari
Wikipedia:許年今日/七月九號	Mall:9 juli
Wikipedia:許年今日/二月十號	Mall:10 februari
Wikipedia:許年今日/三月五號	Mall:5 mars
Wikipedia:許年今日/六月二十九號	Mall:29 juni
Wikipedia:許年今日/十一月十四號	Mall:14 november
Wikipedia:許年今日/元月六號	Mall:6 januari
Wikipedia:許年今日/七月十八號	Mall:18 juli
Wikipedia:許年今日/七月二十三號	Mall:23 juli
Wikipedia:許年今日/四月十六號	Mall:16 april
Wikipedia:許年今日/十二月二號	Mall:2 december
Wikipedia:許年今日/七月一號	Mall:1 juli
Wikipedia:許年今日/六月十八號	Mall:18 juni
Wikipedia:許年今日/十一月十五號	Mall:15 november
Wikipedia:許年今日/十二月二十號	Mall:20 december
Wikipedia:許年今日/8月30號	Mall:30 augusti
Wikipedia:許年今日/八月十一號	Mall:11 augusti
Wikipedia:許年今日/五月二十八號	Mall:28 maj
Wikipedia:許年今日/八月九號	Mall:9 augusti
Wikipedia:許年今日/元月十九號	Mall:19 januari
Wikipedia:許年今日/十一月二十九號	Mall:29 november
Wikipedia:許年今日/十一月十六號	Mall:16 november
Wikipedia:許年今日/四月二十三號	Mall:23 april
Wikipedia:許年今日/四月二號	Mall:2 april
Wikipedia:許年今日/十月二十五號	Mall:25 oktober
Wikipedia:許年今日/十月二十七號	Mall:27 oktober
Wikipedia:許年今日/十一月十七號	Mall:17 november
Wikipedia:許年今日/七月十二號	Mall:12 juli
Wikipedia:許年今日/十一月十號	Mall:10 november
Wikipedia:許年今日/四月十八號	Mall:18 april
Wikipedia:許年今日/五月二十號	Mall:20 maj
Wikipedia:許年今日/五月六號	Mall:6 maj
Wikipedia:許年今日/8月29號	Mall:29 augusti
Wikipedia:許年今日/五月二號	Mall:2 maj
Wikipedia:許年今日/六月二十四號	Mall:24 juni
Wikipedia:許年今日/十一月二十五號	Mall:25 november
Wikipedia:許年今日/八月二十一號	Mall:21 augusti
Wikipedia:許年今日/七月二十九號	Mall:29 juli
Wikipedia:許年今日/十二月二十四號	Mall:24 december
Wikipedia:許年今日/五月十七號	Mall:17 maj
Wikipedia:許年今日/五月十二號	Mall:12 maj
Wikipedia:許年今日/元月二十九號	Mall:29 januari
Wikipedia:許年今日/十二月五號	Mall:5 december
Wikipedia:許年今日/三月二十五號	Mall:25 mars
Wikipedia:許年今日/五月二十六號	Mall:26 maj
Wikipedia:許年今日/三月二十二號	Mall:22 mars
Wikipedia:許年今日/三月九號	Mall:9 mars
Wikipedia:許年今日/四月二十九號	Mall:29 april
Wikipedia:許年今日/三月十二號	Mall:12 mars
Wikipedia:許年今日/六月三號	Mall:3 juni
Wikipedia:許年今日/三月十一號	Mall:11 mars
Wikipedia:許年今日/十二月十九號	Mall:19 december
Wikipedia:許年今日/五月十八號	Mall:18 maj
Wikipedia:許年今日/十月二十一號	Mall:21 oktober
Wikipedia:許年今日/五月十四號	Mall:14 maj
Wikipedia:許年今日/二月二十四號	Mall:24 februari
Wikipedia:許年今日/五月五號	Mall:5 maj
Wikipedia:許年今日/二月十三號	Mall:13 februari
Wikipedia:許年今日/五月八號	Mall:8 maj
Wikipedia:許年今日/二月二十號	Mall:20 februari
Wikipedia:許年今日/四月十號	Mall:10 april
Wikipedia:許年今日/元月五號	Mall:5 januari
Wikipedia:許年今日/元月二十六號	Mall:26 januari
Wikipedia:許年今日/四月二十四號	Mall:24 april
Wikipedia:許年今日/四月二十一號	Mall:21 april
Wikipedia:許年今日/三月十五號	Mall:15 mars
Wikipedia:許年今日/二月二十三號	Mall:23 februari
Wikipedia:許年今日/三月十三號	Mall:13 mars
Wikipedia:許年今日/九月十五號	Mall:15 september
Wikipedia:許年今日/十二月十五號	Mall:15 december
Wikipedia:許年今日/9月4號	Mall:4 september
Wikipedia:許年今日/九月八號	Mall:8 september
Wikipedia:許年今日/十二月十八號	Mall:18 december
Wikipedia:許年今日/三月四號	Mall:4 mars
Wikipedia:許年今日/10月4號	Mall:4 oktober
Wikipedia:許年今日/十一月二十一號	Mall:21 november
Wikipedia:許年今日/9月1號	Mall:1 september
Wikipedia:許年今日/六月十二號	Mall:12 juni
Wikipedia:許年今日/六月十號	Mall:10 juni
Wikipedia:許年今日/六月十九號	Mall:19 juni
Wikipedia:許年今日/七月三號	Mall:3 juli
Wikipedia:許年今日/七月四號	Mall:4 juli
Wikipedia:許年今日/六月二十七號	Mall:27 juni
Wikipedia:許年今日/六月十三號	Mall:13 juni
Wikipedia:許年今日/七月五號	Mall:5 juli
Wikipedia:許年今日/六月二號	Mall:2 juni
Wikipedia:許年今日/元月十三號	Mall:13 januari
Wikipedia:許年今日/六月二十八號	Mall:28 juni
Wikipedia:許年今日/六月七號	Mall:7 juni
Wikipedia:許年今日/九月六號	Mall:6 september
Wikipedia:許年今日/六月二十六號	Mall:26 juni
Wikipedia:許年今日/九月二十五號	Mall:25 september
Wikipedia:許年今日/元月二十七號	Mall:27 januari
Wikipedia:許年今日/七月六號	Mall:6 juli
Wikipedia:許年今日/七月十五號	Mall:15 juli
Wikipedia:許年今日/九月十號	Mall:10 september
Wikipedia:許年今日/9月26號	Mall:26 september
Wikipedia:許年今日/九月二十號	Mall:20 september
Wikipedia:許年今日/十一月二十七號	Mall:27 november
Wikipedia:許年今日/七月十六號	Mall:16 juli
Wikipedia:許年今日/十一月二十四號	Mall:24 november
Wikipedia:許年今日/四月九號	Mall:9 april
Wikipedia:許年今日/七月十四號	Mall:14 juli
Wikipedia:許年今日/七月二十五號	Mall:25 juli
Wikipedia:許年今日/元月十二號	Mall:12 januari
Wikipedia:許年今日/八月二十三號	Mall:23 augusti
Wikipedia:許年今日/六月二十二號	Mall:22 juni
Wikipedia:許年今日/八月十六號	Mall:16 augusti
Wikipedia:許年今日/十二月三十號	Mall:30 december
Wikipedia:許年今日/十一月四號	Mall:4 november
Wikipedia:許年今日/1月3號	Mall:3 januari
Wikipedia:許年今日/9月30號	Mall:30 september
Wikipedia:許年今日/元月八號	Mall:8 januari
Wikipedia:許年今日/五月十三號	Mall:13 maj
Wikipedia:許年今日/三月一號	Mall:1 mars
Wikipedia:許年今日/二月十四號	Mall:14 februari
Wikipedia:許年今日/10月7號	Mall:7 oktober
Wikipedia:許年今日/二月十九號	Mall:19 februari
Wikipedia:許年今日/三月二十八號	Mall:28 mars
Wikipedia:許年今日/十月十九號	Mall:19 oktober
Wikipedia:許年今日/三月二十號	Mall:20 mars
Wikipedia:許年今日/二月六號	Mall:6 februari
Wikipedia:許年今日/二月七號	Mall:7 februari
Wikipedia:許年今日/二月二十一號	Mall:21 februari
Wikipedia:許年今日/八月一號	Mall:1 augusti
Wikipedia:許年今日/五月一號	Mall:1 maj
Wikipedia:許年今日/三月十四號	Mall:14 mars
Wikipedia:許年今日/二月二十八號	Mall:28 februari
Wikipedia:許年今日/五月二十三號	Mall:23 maj
Wikipedia:許年今日/五月二十九號	Mall:29 maj
Wikipedia:許年今日/五月九號	Mall:9 maj
Wikipedia:許年今日/十二月二十六號	Mall:26 december
Wikipedia:許年今日/十二月二十三號	Mall:23 december
Wikipedia:許年今日/六月十五號	Mall:15 juni
Wikipedia:許年今日/9月27號	Mall:27 september
Wikipedia:許年今日/十一月十一號	Mall:11 november
Wikipedia:許年今日/七月八號	Mall:8 juli
Wikipedia:許年今日/四月二十五號	Mall:25 april
Wikipedia:許年今日/四月七號	Mall:7 april
Wikipedia:許年今日/四月十一號	Mall:11 april
Wikipedia:許年今日/四月十七號	Mall:17 april
Wikipedia:許年今日/九月十一號	Mall:11 september
Wikipedia:許年今日/七月二十二號	Mall:22 juli
Wikipedia:許年今日/十一月八號	Mall:8 november
Wikipedia:許年今日/四月六號	Mall:6 april
Wikipedia:許年今日/十一月二十號	Mall:20 november
Wikipedia:許年今日/8月28號	Mall:28 augusti
Wikipedia:許年今日/十一月一號	Mall:1 november
Wikipedia:許年今日/六月八號	Mall:8 juni
Wikipedia:許年今日/四月五號	Mall:5 april
Wikipedia:許年今日/二月二號	Mall:2 februari
Wikipedia:許年今日/十月三十號	Mall:30 oktober
Wikipedia:許年今日/十二月八號	Mall:8 december
Wikipedia:許年今日/五月十號	Mall:10 maj
Wikipedia:許年今日/八月四號	Mall:4 augusti
Wikipedia:許年今日/十一月七號	Mall:7 november
Wikipedia:許年今日/五月二十四號	Mall:24 maj
Wikipedia:許年今日/10月11號	Mall:11 oktober
Wikipedia:許年今日/四月二十七號	Mall:26 april
Wikipedia:許年今日/四月十四號	Mall:14 april
Wikipedia:許年今日/五月十九號	Mall:19 maj
Wikipedia:許年今日/十二月二十二號	Mall:22 december
Wikipedia:許年今日/五月二十二號	Mall:22 maj
Wikipedia:許年今日/十一月三號	Mall:3 november
Wikipedia:許年今日/十月二十號	Mall:20 oktober
Wikipedia:許年今日/七月二十八號	Mall:28 juli
Wikipedia:許年今日/元月十七號	Mall:17 januari
Wikipedia:許年今日/10月16號	Mall:16 oktober
Wikipedia:許年今日/二月三號	Mall:3 februari
Wikipedia:許年今日/七月七號	Mall:7 juli
Wikipedia:許年今日/七月二十四號	Mall:24 juli
Wikipedia:許年今日/七月二十一號	Mall:21 juli
Wikipedia:許年今日/三月三號	Mall:3 mars
Wikipedia:許年今日/六月六號	Mall:6 juni
Wikipedia:許年今日/六月三十號	Mall:30 juni
Wikipedia:許年今日/七月十一號	Mall:11 juli
Wikipedia:許年今日/八月八號	Mall:8 augusti
Wikipedia:許年今日/六月一號	Mall:1 juni
Wikipedia:許年今日/八月十五號	Mall:15 augusti
Wikipedia:許年今日/七月十號	Mall:10 juli
Wikipedia:許年今日/三月十六號	Mall:16 mars
Wikipedia:許年今日/十月二十八號	Mall:28 oktober
Wikipedia:許年今日/10月3號	Mall:14 oktober
Wikipedia:許年今日/三月十七號	Mall:17 mars
Wikipedia:許年今日/三月二十四號	Mall:24 mars
Wikipedia:許年今日/三月二十一號	Mall:21 mars
Wikipedia:許年今日/十月十八號	Mall:18 oktober
Wikipedia:許年今日/十月二十四號	Mall:24 oktober
Wikipedia:許年今日/二月五號	Mall:5 februari
Wikipedia:許年今日/九月七號	Mall:7 september
Wikipedia:許年今日/六月二十三號	Mall:23 juni
Wikipedia:許年今日/七月二十六號	Mall:26 juli
Wikipedia:許年今日/六月十四號	Mall:14 juni
分類:總統	Kategori:Presidenter
分類:20世紀	Kategori:1900-talet
模板:IPA	Mall:IPA
分類:政治人物	Kategori:Politiker
分類:美洲	Kategori:Amerika
分類:漢藏語系	Kategori:Sinotibetanska språk
Wikipedia:許年今日/三月七號	Mall:7 mars
Wikipedia:許年今日/三月二十九號	Mall:29 mars
Wikipedia:許年今日/四月十三號	Mall:13 april
Wikipedia:許年今日/四月二十八號	Mall:28 april
模板:LangWithName	Mall:LangWithName
Wikipedia:許年今日/三月三十號	Mall:30 mars
Wikipedia:許年今日/二月二十二號	Mall:22 februari
Wikipedia:許年今日/三月三十一號	Mall:31 mars
Wikipedia:許年今日/三月二十三號	Mall:23 mars
Wikipedia:許年今日/二月十七號	Mall:17 februari
模板:Archive box	Mall:Arkivbox
Wikipedia:許年今日/元月三十號	Mall:30 januari
Wikipedia:許年今日/二月九號	Mall:9 februari
模板:Sisterlinks	Mall:Systerlänkar
Wikipedia:許年今日/三月八號	Mall:8 mars
Wikipedia:許年今日/二月二十九號	Mall:29 februari
模板:Border	Mall:Border
Wikipedia:許年今日/三月二號	Mall:2 mars
Wikipedia:許年今日/二月二十七號	Mall:27 februari
Wikipedia:許年今日/三月二十六號	Mall:26 mars
分類:1879年出世	Kategori:Födda 1879
分類:1955年出世	Kategori:Födda 1955
分類:1823年出世	Kategori:Födda 1823
分類:1963年出世	Kategori:Födda 1963
分類:1884年過世	Kategori:Avlidna 1884
分類:1875年過世	Kategori:Avlidna 1875
分類:1868年出世	Kategori:Födda 1868
分類:1812年出世	Kategori:Födda 1812
分類:1817年出世	Kategori:Födda 1817
分類:1837年出世	Kategori:Födda 1837
分類:1863年過世	Kategori:Avlidna 1863
分類:1829年出世	Kategori:Födda 1829
分類:1998年出世	Kategori:Födda 1998
分類:1802年過世	Kategori:Avlidna 1802
分類:1801年過世	Kategori:Avlidna 1801
分類:1718年過世	Kategori:Avlidna 1718
分類:1492年過世	Kategori:Avlidna 1492
分類:1834年出世	Kategori:Födda 1834
分類:1729年過世	Kategori:Avlidna 1729
分類:1498年過世	Kategori:Avlidna 1498
分類:1433年過世	Kategori:Avlidna 1433
分類:1457年過世	Kategori:Avlidna 1457
分類:1435年過世	Kategori:Avlidna 1435
分類:1461年過世	Kategori:Avlidna 1461
分類:1720年過世	Kategori:Avlidna 1720
分類:1408年過世	Kategori:Avlidna 1408
分類:1497年過世	Kategori:Avlidna 1497
分類:1429年過世	Kategori:Avlidna 1429
分類:1430年過世	Kategori:Avlidna 1430
分類:1508年過世	Kategori:Avlidna 1508
分類:1165年過世	Kategori:Avlidna 1165
分類:1499年過世	Kategori:Avlidna 1499
分類:1455年過世	Kategori:Avlidna 1455
分類:1156年過世	Kategori:Avlidna 1156
分類:1417年過世	Kategori:Avlidna 1417
分類:1490年過世	Kategori:Avlidna 1490
分類:1080年過世	Kategori:Avlidna 1080
分類:1764年過世	Kategori:Avlidna 1764
分類:1434年過世	Kategori:Avlidna 1434
分類:19世紀	Kategori:1800-talet
分類:作家	Kategori:Författare
分類:軍事	Kategori:Militärväsen
分類:1931年	Kategori:1931
分類:1958年	Kategori:1958
分類:1956年	Kategori:1956
分類:1944年	Kategori:1944
分類:1916年	Kategori:1916
分類:1939年	Kategori:1939
模板:元素週期表	Mall:Periodiska systemet navbox
分類:1909年	Kategori:1909
Wikipedia:許年今日/六月十七號	Mall:17 juni
Wikipedia:許年今日/10月12號	Mall:12 oktober
分類:1704年出世	Kategori:Födda 1704
分類:1035年	Kategori:1035
分類:1105年過世	Kategori:Avlidna 1105
分類:2003年出世	Kategori:Födda 2003
分類:1221年過世	Kategori:Avlidna 1221
分類:66年	Kategori:66
分類:85年	Kategori:85
分類:2000年代出世	Kategori:Födda 2000-talet (decennium)
模板:Image label end	Mall:Image label end
Wikipedia:許年今日/十月二十九號	Mall:29 oktober
Wikipedia:許年今日/二月十一號	Mall:11 februari
分類:1022年	Kategori:1022
分類:61年	Kategori:61
分類:60年	Kategori:60
分類:156年	Kategori:156
分類:1415年出世	Kategori:Födda 1415
分類:1101年出世	Kategori:Födda 1101
分類:50年	Kategori:50
分類:816年過世	Kategori:Avlidna 816
分類:81年過世	Kategori:Avlidna 81
分類:750年出世	Kategori:Födda 750
分類:230年過世	Kategori:Avlidna 230
分類:64年	Kategori:64
Wikipedia:許年今日/十一月五號	Mall:5 november
Wikipedia:許年今日/十一月十九號	Mall:19 november
Wikipedia:許年今日/元月十一號	Mall:11 januari
Wikipedia:許年今日/10月13號	Mall:13 oktober
Wikipedia:許年今日/9月3號	Mall:3 september
Wikipedia:許年今日/九月二十四號	Mall:24 september
Wikipedia:許年今日/十二月十號	Mall:10 december
模板:中華人民共和國嗰行政區劃	Mall:Kina
Wikipedia:許年今日/十一月十八號	Mall:18 november
Wikipedia:許年今日/十二月十六號	Mall:16 december
Wikipedia:許年今日/元月九號	Mall:9 januari
Wikipedia:許年今日/元月七號	Mall:7 januari
Wikipedia:許年今日/七月十九號	Mall:19 juli
Wikipedia:許年今日/八月十三號	Mall:13 augusti
Wikipedia:許年今日/五月十五號	Mall:15 maj
Wikipedia:許年今日/九月十二號	Mall:12 september
Wikipedia:許年今日/五月十一號	Mall:11 maj
Wikipedia:許年今日/9月2號	Mall:2 september
Wikipedia:許年今日/十二月十一號	Mall:11 december
Wikipedia:許年今日/八月七號	Mall:7 augusti
Wikipedia:許年今日/四月四號	Mall:4 april
Wikipedia:許年今日/六月九號	Mall:9 juni
Wikipedia:許年今日/元月二十二號	Mall:22 januari
Wikipedia:許年今日/1月4號	Mall:4 januari
Wikipedia:許年今日/五月二十七號	Mall:27 maj
Wikipedia:許年今日/十二月二十七號	Mall:27 december
Wikipedia:許年今日/八月十九號	Mall:19 augusti
Wikipedia:許年今日/十一月六號	Mall:6 november
Wikipedia:許年今日/九月十八號	Mall:18 september
Wikipedia:許年今日/五月四號	Mall:4 maj
Wikipedia:許年今日/十月十號	Mall:10 oktober
Wikipedia:許年今日/十二月四號	Mall:4 december
Wikipedia:許年今日/八月二號	Mall:2 augusti
分類:1454年出世	Kategori:Födda 1454
分類:1018年過世	Kategori:Avlidna 1018
Wikipedia:許年今日/十二月二十一號	Mall:21 december
Wikipedia:許年今日/十月九號	Mall:9 oktober
Wikipedia:許年今日/七月二十號	Mall:20 juli
Wikipedia:許年今日/六月十一號	Mall:11 juni
Wikipedia:許年今日/八月十八號	Mall:18 augusti
Wikipedia:許年今日/元月二十四號	Mall:24 januari
Wikipedia:許年今日/十月二十三號	Mall:23 oktober
Wikipedia:許年今日/六月五號	Mall:5 juni
分類:越南機場	Kategori:Flygplatser i Vietnam
分類:企業	Kategori:Företag
模板:Image label small	Mall:Image label small
模板:Th icon	Mall:Th ikon
模板:S-title	Mall:S-ttl
模板:JPN	Mall:JPN
模板:Mergefrom	Mall:Infoga från
模板:Wikinews	Mall:Wikinews
模板:VAT	Mall:VAT
模板:S-before	Mall:S-bef
分類:電腦	Kategori:Datorer
模板:HKG	Mall:HKG
模板:THA	Mall:THA
模板:MAC	Mall:MAC
模板:User en-5	Mall:Användare en-5
模板:禮拜	Mall:Veckodagar
分類:1903年出世	Kategori:Födda 1903
分類:1925年出世	Kategori:Födda 1925
分類:1936年出世	Kategori:Födda 1936
分類:1916年出世	Kategori:Födda 1916
分類:1910年出世	Kategori:Födda 1910
分類:1939年出世	Kategori:Födda 1939
模板:Polytonic	Mall:Polytonic
分類:1320年出世	Kategori:Födda 1320
模板:Br separated entries	Mall:Br separated entries
模板:扤清楚	Mall:Förgrening
分類:1962年	Kategori:1962
模板:Tick	Mall:J
分類:670年代過世	Kategori:Avlidna 670-talet
分類:685年	Kategori:685
分類:630年代過世	Kategori:Avlidna 630-talet
分類:642年過世	Kategori:Avlidna 642
分類:680年代過世	Kategori:Avlidna 680-talet
分類:640年代過世	Kategori:Avlidna 640-talet
分類:660年代過世	Kategori:Avlidna 660-talet
分類:610年代過世	Kategori:Avlidna 610-talet
分類:1938年出世	Kategori:Födda 1938
分類:674年	Kategori:674
分類:619年過世	Kategori:Avlidna 619
分類:678年過世	Kategori:Avlidna 678
分類:674年過世	Kategori:Avlidna 674
分類:634年過世	Kategori:Avlidna 634
分類:656年過世	Kategori:Avlidna 656
分類:644年過世	Kategori:Avlidna 644
模板:AUS	Mall:AUS
分類:1663年	Kategori:1663
分類:1663年過世	Kategori:Avlidna 1663
模板:Resize	Mall:Resize
模板:越南嗰行政區劃	Mall:VNM
模板:NZL	Mall:NZL
分類:建築	Kategori:Arkitektur
模板:KOR	Mall:KOR
模板:De	Mall:De ikon
模板:FRA	Mall:FRA
分類:372年過世	Kategori:Avlidna 372
分類:587年過世	Kategori:Avlidna 587
分類:640年過世	Kategori:Avlidna 640
分類:702年過世	Kategori:Avlidna 702
分類:1627年過世	Kategori:Avlidna 1627
分類:1953年	Kategori:1953
分類:鐵路	Kategori:Spårtrafik
Wikipedia:許年今日/十二月二十九號	Mall:29 december
分類:490年出世	Kategori:Födda 490
分類:549年出世	Kategori:Födda 549
分類:599年出世	Kategori:Födda 599
分類:600年出世	Kategori:Födda 600
分類:635年出世	Kategori:Födda 635
分類:649年出世	Kategori:Födda 649
分類:550年代出世	Kategori:Födda 550-talet
模板:Infobox rail line	Mall:Infobox järnväg
模板:Coord	Mall:Coord
模板:觀點	Mall:POV
分類:1608年出世	Kategori:Födda 1608
Wikipedia:許年今日/九月十四號	Mall:14 september
Wikipedia:許年今日/十二月十三號	Mall:13 december
Wikipedia:許年今日/五月七號	Mall:7 maj
Wikipedia:許年今日/六月二十號	Mall:20 juni
Wikipedia:許年今日/八月二十二號	Mall:22 augusti
Wikipedia:許年今日/十一月十三號	Mall:13 november
Wikipedia:許年今日/九月九號	Mall:9 september
Wikipedia:許年今日/十一月二十八號	Mall:28 november
Wikipedia:許年今日/六月二十一號	Mall:21 juni
Wikipedia:許年今日/九月十三號	Mall:13 september
Wikipedia:許年今日/1月1號	Mall:1 januari
Wikipedia:許年今日/八月十四號	Mall:14 augusti
Wikipedia:許年今日/十二月一號	Mall:1 december
Wikipedia:許年今日/十二月六號	Mall:6 december
分類:1058年出世	Kategori:Födda 1058
分類:1717年出世	Kategori:Födda 1717
分類:1705年出世	Kategori:Födda 1705
分類:1622年過世	Kategori:Avlidna 1622
模板:歐洲	Mall:Europa
分類:2007年出世	Kategori:Födda 2007
分類:商業	Kategori:Näringsliv
分類:2010年出世	Kategori:Födda 2010
分類:435年過世	Kategori:Avlidna 435
分類:文字	Kategori:Skrift
分類:803年出世	Kategori:Födda 803
分類:380年出世	Kategori:Födda 380
分類:1246年過世	Kategori:Avlidna 1246
分類:1265年過世	Kategori:Avlidna 1265
分類:1210年過世	Kategori:Avlidna 1210
分類:1220年	Kategori:1220
分類:40年過世	Kategori:Avlidna 40
分類:2070年代	Kategori:2070-talet
分類:1220年代過世	Kategori:Avlidna 1220-talet
分類:1170年代過世	Kategori:Avlidna 1170-talet
分類:1260年代過世	Kategori:Avlidna 1260-talet
分類:1377年過世	Kategori:Avlidna 1377
分類:1179年	Kategori:1179
分類:1377年	Kategori:1377
分類:道教	Kategori:Taoism
分類:181年出世	Kategori:Födda 181
分類:234年過世	Kategori:Avlidna 234
分類:244年過世	Kategori:Avlidna 244
分類:225年出世	Kategori:Födda 225
分類:1132年	Kategori:1132
分類:島	Kategori:Öar
分類:廣平省	Kategori:Quang Binh
分類:1370年代過世	Kategori:Avlidna 1370-talet
分類:User de	Kategori:Användare de
分類:910年代出世	Kategori:Födda 910-talet
分類:125年出世	Kategori:Födda 125
分類:69年出世	Kategori:Födda 69
分類:1335年過世	Kategori:Avlidna 1335
分類:182年過世	Kategori:Avlidna 182
分類:1680年代	Kategori:1680-talet
分類:1452年	Kategori:1452
分類:1499年	Kategori:1499
分類:1433年	Kategori:1433
分類:374年過世	Kategori:Avlidna 374
分類:1037年出世	Kategori:Födda 1037
分類:1015年	Kategori:1015
分類:1011年	Kategori:1011
分類:1013年	Kategori:1013
分類:1012年	Kategori:1012
分類:1600年過世	Kategori:Avlidna 1600
分類:1460年代過世	Kategori:Avlidna 1460-talet
分類:1465年	Kategori:1465
分類:1400年過世	Kategori:Avlidna 1400
分類:1472年	Kategori:1472
分類:1372年過世	Kategori:Avlidna 1372
分類:308年	Kategori:308
分類:820年	Kategori:820
分類:1548年出世	Kategori:Födda 1548
分類:1472年過世	Kategori:Avlidna 1472
分類:1465年過世	Kategori:Avlidna 1465
分類:947年	Kategori:947
分類:1600年代過世	Kategori:Avlidna 1600-talet (decennium)
分類:1904年過世	Kategori:Avlidna 1904
分類:朝鮮話	Kategori:Koreanska
模板:Multiple image	Mall:Multiple image
Wikipedia:許年今日/十二月十七號	Mall:17 december
分類:1793年出世	Kategori:Födda 1793
分類:1852年過世	Kategori:Avlidna 1852
分類:1880年過世	Kategori:Avlidna 1880
分類:1812年	Kategori:1812
分類:1793年	Kategori:1793
分類:幾何學	Kategori:Geometri
分類:1942年過世	Kategori:Avlidna 1942
分類:224年過世	Kategori:Avlidna 224
分類:252年過世	Kategori:Avlidna 252
分類:1505年	Kategori:1505
分類:251年過世	Kategori:Avlidna 251
Wikipedia:許年今日/9月29號	Mall:29 september
分類:909年出世	Kategori:Födda 909
分類:720年過世	Kategori:Avlidna 720
Wikipedia:許年今日/9月5號	Mall:5 september
爛蝦蟆	Paddor
分類:720年代過世	Kategori:Avlidna 720-talet
分類:1510年代	Kategori:1510-talet
分類:1585年過世	Kategori:Avlidna 1585
分類:1556年	Kategori:1556
分類:1585年	Kategori:1585
分類:1596年	Kategori:1596
分類:1553年過世	Kategori:Avlidna 1553
分類:1556年過世	Kategori:Avlidna 1556
分類:1521年過世	Kategori:Avlidna 1521
分類:1564年過世	Kategori:Avlidna 1564
分類:1536年過世	Kategori:Avlidna 1536
分類:1521年	Kategori:1521
分類:1520年代過世	Kategori:Avlidna 1520-talet
分類:1550年代過世	Kategori:Avlidna 1550-talet
分類:1580年代過世	Kategori:Avlidna 1580-talet
分類:1560年代過世	Kategori:Avlidna 1560-talet
分類:1570年代過世	Kategori:Avlidna 1570-talet
分類:1564年	Kategori:1564
分類:672年過世	Kategori:Avlidna 672
分類:1111年過世	Kategori:Avlidna 1111
分類:1500年代過世	Kategori:Avlidna 1500-talet (decennium)
分類:1180年代過世	Kategori:Avlidna 1180-talet
分類:1530年代過世	Kategori:Avlidna 1530-talet
分類:1553年	Kategori:1553
分類:1576年	Kategori:1576
分類:1592年	Kategori:1592
分類:1536年	Kategori:1536
分類:1560年	Kategori:1560
分類:830年代出世	Kategori:Födda 830-talet
分類:1596年過世	Kategori:Avlidna 1596
模板:不係	Mall:Förväxlas
分類:1141年出世	Kategori:Födda 1141
分類:66年過世	Kategori:Avlidna 66
分類:前9年	Kategori:9 f.Kr.
分類:1334年過世	Kategori:Avlidna 1334
分類:舞者	Kategori:Dansare
分類:903年過世	Kategori:Avlidna 903
分類:557年出世	Kategori:Födda 557
分類:天氣	Kategori:Väder
分類:1299年出世	Kategori:Födda 1299
分類:1922年過世	Kategori:Avlidna 1922
模板:BRA	Mall:BRA
分類:1777年過世	Kategori:Avlidna 1777
分類:1793年過世	Kategori:Avlidna 1793
分類:1794年過世	Kategori:Avlidna 1794
分類:1703年過世	Kategori:Avlidna 1703
分類:1822年過世	Kategori:Avlidna 1822
分類:1549年過世	Kategori:Avlidna 1549
分類:1549年	Kategori:1549
分類:1542年過世	Kategori:Avlidna 1542
分類:1540年代過世	Kategori:Avlidna 1540-talet
分類:1718年	Kategori:1718
分類:1931年過世	Kategori:Avlidna 1931
分類:1827年過世	Kategori:Avlidna 1827
分類:1798年過世	Kategori:Avlidna 1798
分類:1829年過世	Kategori:Avlidna 1829
分類:1826年過世	Kategori:Avlidna 1826
模板:Expand list	Mall:Ofullständig lista
分類:1799年過世	Kategori:Avlidna 1799
分類:1778年過世	Kategori:Avlidna 1778
分類:1720年代過世	Kategori:Avlidna 1720-talet
分類:1820年代過世	Kategori:Avlidna 1820-talet
分類:1700年代過世	Kategori:Avlidna 1700-talet (decennium)
分類:1770年代過世	Kategori:Avlidna 1770-talet
分類:1790年代過世	Kategori:Avlidna 1790-talet
分類:1710年代過世	Kategori:Avlidna 1710-talet
分類:1547年過世	Kategori:Avlidna 1547
