非洲	Afrika
Hip hop	Hiphop
力	Kraft
森巴舞	Samba (musik)
鼓	Trumma
笛	Flöjt
電磁學	Elektromagnetism
磁場	Magnetfält
南非種族隔離	Apartheid
遊戲	Spel
百家樂棋	Backgammon
萬有引力	Gravitation
圍棋	Go (brädspel)
強相互作用	Stark växelverkan
功夫	Stridskonst
弱相互作用	Svag växelverkan
空手道	Karate
柔道	Judo
攝石	Magnet
玩具	Leksak
質量	Massa
電影	Film
動畫戲	Animering
金屬	Metall
鋼	Stål
核裂變	Fission
相態	Aggregationstillstånd
Hei³tai²	Gas
液體	Vätska
航空器	Flygmaskin
固體	Fast form
頭版 (意思)	Startsida
單車	Cykel
船	Skepp
核衰變	Radioaktivitet
農業	Jordbruk
廣義相對論	Allmänna relativitetsteorin
灌田	Konstbevattning
狹義相對論	Speciella relativitetsteorin
半導體	Halvledare
棉花	Bomull
沙蓮娜威廉絲	Serena Williams
衫	Kläder
聲	Ljud
泗水	Surabaya
Adobe	Adobe Systems
犂	Plog
速度	Hastighet
溫度	Temperatur
冶金學	Metallurgi
納米科技	Nanoteknik
玻璃	Glas
時間	Tid
紙	Papper
熱力學	Termodynamik
塑膠	Plast
真空	Vakuum
面積	Area
勾股定理	Pythagoras sats
丙種射綫	Gammastrålning
數學證明	Matematiskt bevis
數	Tal
複數	Komplexa tal
千克	Kilogram
基斯坦奴朗拿度	Cristiano Ronaldo
米 (長度)	Meter
秒 (時間)	Sekund
粟米	Majs
魯爾干沙利斯	Raúl González Blanco
大麥	Korn
雲露絲威廉絲	Venus Williams
開氏	Kelvin
公升	Liter
卡斯拿斯	Iker Casillas
漂白水	Blekmedel
杜魯門	Harry S. Truman
畫畫	Målarkonst
太空人	Astronaut
影相	Fotografi
雕刻	Skulptur
舞台劇	Teater
茱地嘉蘭	Judy Garland
舞	Dans
陶器	Krukmakeri
電子學	Elektronik
電流	Elektrisk ström
頻率	Frekvens
電子零件	Elektronisk komponent
二極管	Diod
姬莉蘭歌	Marija Kirilenko
火牛	Transformator
人工智能	Artificiell intelligens
資訊科技	Informationsteknik
天氣	Väder
舒拉寶娃	Marija Sjarapova
迪文蒂耶娃	Jelena Dementieva
卡佩雅蒂	Jennifer Capriati
軒寧	Justine Henin
克莉絲達絲	Kim Clijsters
跳蛛科	Hoppspindlar
美國總統	USA:s president
美國眾議院	USA:s representanthus
美屬處女羣島	Amerikanska Jungfruöarna
食肆	Restaurang
東南亞	Sydostasien
瀋陽	Shenyang
重慶	Chongqing
天津	Tianjin
武漢	Wuhan
國家同地區一覽	Lista över självständiga stater
名古屋	Nagoya
史前史	Förhistorisk tid
石器時代	Stenåldern
青銅時代	Bronsåldern
鐵器時代	Järnåldern
兩河流域文明	Mesopotamien
古埃及	Forntida Egypten
白令海峽	Berings sund
古希臘	Antikens Grekland
笈多王朝	Guptariket
熊	Björnar
約翰亞當斯	John Adams
湯瑪斯傑佛遜	Thomas Jefferson
人魚公主	Den lilla sjöjungfrun (saga)
貝斯剛尼	Silvio Berlusconi
保加利亞文維基百科	Bulgariskspråkiga Wikipedia
日內瓦州	Genève (kanton)
意大利文維基百科	Italienskspråkiga Wikipedia
葡萄牙文維基百科	Portugisiskspråkiga Wikipedia
米奇老鼠	Musse Pigg
蘇黎世州	Zürich (kanton)
波歷克	Michael Ballack
消化	Matspjälkning
光合作用	Fotosyntes
生殖	Fortplantning
娠紀	Graviditet
橡	Eksläktet
Google地圖	Google Maps
肖蛸科	Käkspindlar
癮	Beroende
1101年	1101
1102年	1102
癌	Cancer
霍亂	Kolera
亨利杜南	Henri Dunant
王	Kung
黑麥	Råg
劍擊	Fäktsport
燕麥	Havre
小麥	Vetesläktet
布禮斯文	Bretonska
2040年	2040
高粱	Durrasläktet
2039年	2039
穀物	Sädesslag
2038年	2038
2037年	2037
2036年	2036
傷風	Förkylning
2035年	2035
牙科	Tandvård
殘廢	Funktionsnedsättning
曆	Kalender
聾	Dövhet
神經病	Psykisk störning
病	Sjukdom
公曆	Gregorianska kalendern
藥療	Läkemedel
時區	Tidszon
尼古丁	Nikotin
健康	Hälsa
心肌梗塞	Hjärtinfarkt
圖坦卡門	Tutankhamon
發冷	Malaria
唔夠營養	Näringsbrist
月經	Menstruation
巴塞爾城市州	Basel-Stadt
肥	Fetma
馬恩島蓋爾文	Manx (språk)
瘟疫	Pandemi
四號坦克	Panzerkampfwagen IV
抗生素	Antibiotikum
盤尼西林	Penicillin
肺炎	Lunginflammation
小兒麻痺症	Polio
性病	Sexuellt överförbar infektion
愛滋病	Aids
法國薄餅	Crêpes
中風	Slaganfall
肺癆	Tuberkulos
Template:Location map Germany	Mall:Kartposition Tyskland
糖尿	Diabetes
天花 (傳染病)	Smittkoppor
庫爾德人	Kurder
拉丁文維基百科	Latinskspråkiga Wikipedia
蔴雀	Mahjong
Template:Location map Switzerland	Mall:Kartposition Schweiz
建築學	Arkitektur
拱	Båge
橋	Bro
運河	Kanal
Template:Location map Russia	Mall:Kartposition Ryssland
壩	Dammbyggnad
酒鑽	Korkskruv
Template:Location map Iraq	Mall:Kartposition Irak
鹽	Salter
Template:Location map Japan	Mall:Kartposition Japan
瑪利奧	Mario
薩爾達傳說系列	The Legend of Zelda (spelserie)
蒙娜麗莎	Mona Lisa
牛頓 (單位)	Newton (enhet)
底特律	Detroit
量度	Mätning
國際單位制	Internationella måttenhetssystemet
馬卡龍	Makron (bakverk)
數論	Talteori
集合論	Mängdteori
統計學	Statistik
對稱	Symmetri
1103年	1103
1104年	1104
拿破崙 (西餅)	Napoleonbakelse
圓頂	Kupol
哈利法塔	Burj Khalifa
萬里長城	Kinesiska muren
整數	Heltal
聖蘇菲亞大教堂	Hagia Sofia
球 (幾何)	Sfär
樓梯	Trappa
聖伯多祿大教堂	Peterskyrkan
三峽大壩	De tre ravinernas damm
金字塔	Pyramid
西洋塔	Torn
大憲章	Magna Charta
阿巴斯王朝	Abbasidkalifatet
啟蒙時期	Upplysningstiden
阿茲特克文明	Azteker
上塞納省	Hauts-de-Seine
拜占庭帝國	Bysantinska riket
十字軍東征	Korståg
神聖羅馬帝國	Tysk-romerska riket
百年戰爭	Hundraårskriget
中世紀	Medeltiden
蒙古帝國	Mongolväldet
鄂圖曼帝國	Osmanska riket
宗教改革	Reformationen
維京人	Viking
懸索橋	Hängbro
美西戰爭	Spansk-amerikanska kriget
拉丁美洲	Latinamerika
墨西哥灣	Mexikanska golfen
本地生產總值	Bruttonationalprodukt
書法	Kalligrafi
時裝	Mode
可再生能源	Förnybara energikällor
東比利牛斯省	Pyrénées-Orientales
罐頭刀	Konservöppnare
電	Elektricitet
掘頭巷	Återvändsgata
核能	Kärnenergi
化石燃料	Fossila bränslen
偈	Förbränningsmotor
蒸氣機	Ångmaskin
2034年	2034
2033年	2033
2032年	2032
劍	Svärd
2031年	2031
槍	Eldvapen
2030年	2030
機關槍	Kulspruta
核武	Kärnvapen
2029年	2029
算盤	Abakus
2028年	2028
2027年	2027
伊比利半島	Pyreneiska halvön
火藥	Krut
炸藥	Sprängämne
坦克車	Stridsvagn
安特衞普	Antwerpen
比利	Pelé
實數	Reella tal
勾陳一	Polstjärnan
勒梅特	Georges Lemaître
加斯居尼	Paul Gascoigne
托斯卡尼尼	Arturo Toscanini
巴金	Ba Jin
角一	Spica
原子核融合	Fusion
米歇爾	Michelle Obama
頭殼	Kranium
黑啤梨	Björnbär
金啤梨	Tranbär
荔枝	Litchi
啤梨類生果	Bär
提子乾	Russin
椰子	Kokospalm
石榴	Granatäpple
桃	Persika
橙	Apelsin
奇異果	Kiwi
青檸	Lime
羅馬傳語	Rätoromanska
壯話	Zhuang (språk)
湘語	Xiang (dialekt)
忌廉	Grädde
索雪	Ferdinand de Saussure
雪糕	Glass
雲呢拿	Vanilj
朱古力 (嘢飲)	Chokladdryck
維吾爾話	Uiguriska
曲奇	Småkakor
餅乾	Kex
蛋糕	Kaka
雪葩	Sorbet
乳酪	Yoghurt
冰凍乳酪	Yoghurtglass
蒙塞拉特島	Montserrat
比薩	Pisa
壢車	Lecce
七姊妹星團	Plejaderna (stjärnhop)
塔蘭托	Taranto
Template:Location map Earth	Mall:Kartposition Världen
行星狀星雲	Planetarisk nebulosa
墨西拿	Messina
紐約證券交易所	New York Stock Exchange
維基物種	Wikispecies
水撥	Vindrutetorkare
泵把	Stötfångare
西崙公國	Sealand
𢆡罩	Behå
1105年	1105
馬士弼	Masbate (provins)
理察·史特勞斯	Richard Strauss
安祖蓮娜祖莉	Angelina Jolie
亞德里亞海	Adriatiska havet
顏曼莎	Almansa
阿拉伯文	Arabiska
感恩節	Thanksgiving
Saturday Night Live	Saturday Night Live
九州	Kyushu
本州	Honshu
四國	Shikoku
亞熱帶氣候	Subtropiskt klimat
惡意程式	Sabotageprogram
馬多夫	Bernard Madoff
揚馬延島	Jan Mayen
隆美爾	Erwin Rommel
自由內容	Fritt innehåll
避孕套	Kondom
圓 (銀)	Dollar
水牛芝士	Mozzarella
比堅尼	Bikini
IMac	Imac
科西嘉	Korsika
OS X	OS X
煲呔	Fluga (accessoar)
朝鮮足球代表隊	Nordkoreas herrlandslag i fotboll
麒麟	Qilin
古邦	Kupang
奧克文	Occitanska
南非荷蘭文	Afrikaans
首相	Premiärminister
美國國務卿	USA:s utrikesminister
PhpBB	PhpBB
頂級域名	Toppdomän
聖地亞哥德孔波斯特拉	Santiago de Compostela
明日之後	The Day After Tomorrow
暴龍	Tyrannosaurus
李明博	Lee Myung-bak
盧武鉉	Roh Moo-hyun
朴正熙	Park Chung-hee
全斗煥	Chun Doo-hwan
捉魚	Fiske
Β	Beta
Γ	Gamma
劍龍	Stegosaurus
Δ	Delta
Ε	Epsilon
Ζ	Zeta
Η	Eta
Θ	Theta
Ι	Jota
Κ	Kappa (bokstav)
Ν	Ny
Ξ	Xi
Ο	Omikron
Pi	Pi (olika betydelser)
Ρ	Rho
Σ	Sigma
Τ	Tau
Υ	Ypsilon
Χ	Chi
Ψ	Psi
復活節島	Påskön
仙人掌	Kaktusväxter
孟加失	Makassar
特洛伊木馬程序	Trojansk häst
旗	Flagga
石春	Klapperstenar
鉛筆	Blyertspenna
傢俬	Möbel
檯	Bord
港鐵	Hongkongs tunnelbana
百度	Baidu
澳門	Macao
聯想集團	Lenovo
Template:Location map Antarctica	Mall:Kartposition Antarktis
多士爐	Brödrost
帽	Huvudbonad
人心果	Manilkara zapota
運油輪	Tankfartyg
鞋抽	Skohorn
電梯	Rulltrappa
風筒	Hårtork
沙田區	Sha Tin
梁振英	CY Leung
曾蔭權	Donald Tsang
凳	Stol
董建華	Tung Chee-hwa
胡錦濤	Hu Jintao
習近平	Xi Jinping
長頸鹿	Giraff
皮德蒙文	Piemontesiska
阿爾瓦塞特	Albacete
昆卡	Cuenca, Spanien
羅馬省	Rom (provins)
米蘭省	Milano (provins)
鑊鏟	Degskrapa
唇	Läpp
深圳	Shenzhen
廣東	Guangdong
廣西	Guangxi
蘇聯	Sovjetunionen
Category:沙皇	Kategori:Rysslands regenter
魔戒	Sagan om ringen
Ron Paul	Ron Paul
甄高域	Jelena Janković
城門河	Shing Mun-floden
地殼	Jordskorpa
熔點	Smältpunkt
酗酒	Alkoholism
相機	Kamera
鴨嘴獸	Näbbdjur
香港大學	University of Hong Kong
傑維斯灣地區	Jervis Bay Territory
天衛六	Cordelia (måne)
天衛七	Ophelia
天衛八	Bianca
天衛九	Cressida
天衛十	Desdemona
天衛十一	Juliet
天衛十二	Portia
天衛十三	Rosalind
天衛廿七	Cupid (måne)
天衛十四	Belinda
天衛廿五	Perdita (måne)
天衛十五	Puck (måne)
天衛廿六	Mab (måne)
鹿兒島縣	Kagoshima prefektur
C程式語言	C (programspråk)
Skateboard	Skateboard
拜仁慕尼黑	FC Bayern München
意大利甲組足球聯賽	Serie A
和記黃埔	Hutchison Whampoa
腳	Fot
手扣	Handbojor
貓眼星雲	Kattögenebulosan
萬鴉老	Manado
皇后樂隊	Queen
Freddie Mercury	Freddie Mercury
檐蛇	Geckoödlor
蜥蜴	Ödlor
勒費特	Le Fête
海衞三	Naiad
海衞二	Nereid
海衞八	Proteus (måne)
阿洛斯歌通	Aloxe-Corton
個人電腦	Persondator
里安納尼姆	Leonard Nimoy
白板	Whiteboard
膊頭	Axel (kroppsdel)
高錕	Charles K. Kao
火酒	Isopropanol
青馬大橋	Tsing Ma-bron
李小龍	Bruce Lee
車厘	Sherry
甲狀腺	Sköldkörtel
Wikipedia:正文	Wikipedia:Utmärkta artiklar
Template:Link FA	Mall:Link FA
麥根萊	John McEnroe
日頭	Dagsljus
Wikipedia:城市論壇	Wikipedia:Bybrunnen
釜山	Pusan
蓮花	Indisk lotus
佛蒙特州	Vermont
聖地牙哥	San Diego
丹佛	Denver
侯斯頓	Houston
鳳凰城 (阿利桑那州)	Phoenix
達拉斯	Dallas
柯士甸	Austin
哥倫布 (俄亥俄州)	Columbus, Ohio
廣州	Guangzhou
蔣介石	Chiang Kai-shek
江澤民	Jiang Zemin
溫家寶	Wen Jiabao
關島	Guam
美屬薩摩亞	Amerikanska Samoa
北馬利安納羣島	Nordmarianerna
南京	Nanjing
OpenSUSE	OpenSUSE
愛倫坡	Edgar Allan Poe
君士坦丁堡	Konstantinopel
醫院	Sjukhus
北京大學	Pekinguniversitetet
東德	Östtyskland
烏魯木齊	Ürümqi
江蘇	Jiangsu
浙江	Zhejiang
教堂	Kyrka
鄧小平	Deng Xiaoping
劉少奇	Liu Shaoqi
屹立火山	Etna
朗格鐸-豪斯雍	Languedoc-Roussillon
瓜德羅普	Guadeloupe
奧克蘭 (加利福尼亞州)	Oakland
馬提尼克	Martinique
馬約特	Mayotte
留尼旺	Réunion
宋慶齡	Soong Ching-ling
恆河鱷	Gavial
宋美齡	Soong May-ling
Backstreet Boys	Backstreet Boys
膥	Ägg
航空母艦	Hangarfartyg
貨櫃船	Containerfartyg
洗街車	Ismaskin (sport)
大富翁	Monopol (spel)
妙探尋兇	Cluedo
西藏地區	Tibet
UNO	UNO
西藏	Autonoma regionen Tibet
圓形	Cirkel
面 (幾何)	Plan (geometri)
Mastermind	Mastermind
丹增嘉措	Tenzin Gyatso
俄羅斯公仔	Matrjosjka
周恩來	Zhou Enlai
同性婚姻	Samkönat äktenskap
中國共產黨	Kinas kommunistiska parti
俠盜獵車手V	Grand Theft Auto V
偽基百科	Psyklopedin
堤亞高艾勤達拿	Thiago Alcântara
法比加斯	Cesc Fàbregas
西高地白嗲利	West highland white terrier
塗鴉	Graffiti
馬勒當拿	Diego Maradona
手提電話	Mobiltelefoni
太平山	Victoria Peak
鴕鳥	Struts
香港國際機場	Hong Kong International Airport
霍金	Stephen Hawking
公理	Axiom
玄燁	Kangxi-kejsaren
阿拉加措特恩省	Aragatsotn
土衞九	Phoebe (måne)
成年年紀	Myndig
沙加緬度	Sacramento
米蘭大教堂	Duomo di Milano
檀香山	Honolulu
朝鮮	Korea
€	Eurosymbolen
1925年	1925
1927年	1927
李克強	Li Keqiang
王岐山	Wang Qishan
曼徹斯特	Manchester
高行健	Gao Xingjian
阿士匹靈	Acetylsalicylsyra
特克斯與凱科斯群島	Turks- och Caicosöarna
刺繡	Broderi
朱鎔基	Zhu Rongji
李鵬	Li Peng
亞利方疎十三世	Alfons XIII av Spanien
紐英倫	New England
布碌侖	Brooklyn
皇后區	Queens
1000年	1000
999年	999
天衛廿二	Francisco (måne)
天衛十六	Caliban
天衛二十	Stephano
天衛廿一	Trinculo
天衛十七	Sycorax
天衛廿三	Margaret (måne)
天衛十八	Prospero (måne)
狼	Varg
天衛十九	Setebos
天衛廿四	Ferdinand (måne)
越位 (足球)	Offside (fotboll)
烏龍波	Självmål
碎片大廈	The Shard
北美足球大聯盟	Major League Soccer
波	Boll
黑手黨	Maffia
1955年	1955
1954年	1954
1953年	1953
1951年	1951
1950年	1950
1946年	1946
1943年	1943
1942年	1942
1940年	1940
1939年	1939
1938年	1938
1937年	1937
1936年	1936
曼聯	Manchester United FC
1935年	1935
阿士東維拉	Aston Villa FC
1934年	1934
紐卡素足球會	Newcastle United FC
昆士柏流浪足球會	Queens Park Rangers FC
1933年	1933
史篤城足球會	Stoke City FC
新特蘭	Sunderland AFC
熱刺	Tottenham Hotspur FC
1932年	1932
歐洲聯賽冠軍盃	Uefa Champions League
1931年	1931
1930年	1930
鷺	Hägrar
1929年	1929
FAIRY TAIL	Fairy Tail
平壤	Pyongyang
新約聖經	Nya Testamentet
全球定位系統	Global Positioning System
106	106 (tal)
圖則	Planritning
蘇斯克查	Ole Gunnar Solskjær
蝴蝶夫人	Madama Butterfly
奧斯卡金像獎	Oscar
2010年代	2010-talet
黑森林蛋糕	Schwarzwaldtårta
米布甸	Risgrynsgröt
真核生物	Eukaryoter
9	9 (tal)
蠍子	Skorpioner
弘曆	Qianlong-kejsaren
蘇拉群島	Sulaöarna
蕭伯納	George Bernard Shaw
美度石士郡	Middlesex
中國大陸	Fastlandskina
黑龍江省	Heilongjiang
中華人民共和國全國人民代表大會	Nationella folkkongressen
中國人民政治協商會議	Kinesiska folkets politiskt rådgivande konferens
馬英九	Ma Ying-jeou
1001年	1001
1002年	1002
1003年	1003
1005年	1005
1006年	1006
1007年	1007
1008年	1008
1009年	1009
1010年	1010
1011年	1011
1012年	1012
1013年	1013
威廉·安德斯	William Anders
1014年	1014
1015年	1015
1016年	1016
1017年	1017
1018年	1018
1019年	1019
1020年	1020
1021年	1021
1022年	1022
1023年	1023
1024年	1024
1025年	1025
1026年	1026
1027年	1027
1028年	1028
1029年	1029
1030年	1030
1031年	1031
邊和	Bien Hoa
FIFA世界盃	Världsmästerskapet i fotboll
1032年	1032
1033年	1033
FIFA女子世界盃	Världsmästerskapet i fotboll för damer
1034年	1034
1035年	1035
1036年	1036
1037年	1037
1038年	1038
1039年	1039
1040年	1040
1041年	1041
1042年	1042
1043年	1043
1044年	1044
1045年	1045
1046年	1046
1047年	1047
1048年	1048
1049年	1049
1050年	1050
1051年	1051
1052年	1052
1053年	1053
1054年	1054
1055年	1055
1056年	1056
1057年	1057
1058年	1058
1059年	1059
1060年	1060
ABC群島	ABC-öarna
1061年	1061
1062年	1062
1063年	1063
1064年	1064
1065年	1065
1066年	1066
1067年	1067
1068年	1068
1069年	1069
1070年	1070
1071年	1071
1072年	1072
1073年	1073
1074年	1074
1075年	1075
1076年	1076
1077年	1077
1078年	1078
1079年	1079
布力般流浪	Blackburn Rovers FC
海衞四	Thalassa (måne)
1080年	1080
1081年	1081
1082年	1082
海衞五	Despina
1083年	1083
1084年	1084
1085年	1085
1086年	1086
1087年	1087
1088年	1088
海衞六	Galatea (måne)
1089年	1089
1090年	1090
1091年	1091
海衞七	Larissa (måne)
1092年	1092
1093年	1093
1094年	1094
1095年	1095
香港島	Hongkongön
1096年	1096
1097年	1097
芽莊	Nha Trang
1098年	1098
1099年	1099
海衞九	Halimede
1106年	1106
英格蘭冠軍足球聯賽	Football League Championship
1107年	1107
1108年	1108
1109年	1109
海衞十一	Sao
1110年	1110
波多利斯克	Podolsk
1111年	1111
1112年	1112
海衞十二	Laomedeia
1113年	1113
1114年	1114
1115年	1115
海衞十	Psamathe (måne)
1116年	1116
矮黑猩猩	Bonobo
1117年	1117
1118年	1118
1119年	1119
搜尋器	Söktjänst
1120年	1120
教宗	Påve
鹼金屬	Alkalimetall
1130年	1130
鹼土金屬	Alkalisk jordartsmetall
鑭系元素	Lantanoider
海衞十三	Neso
錒系元素	Aktinoider
1131年	1131
科雷亞	Rafael Correa
1132年	1132
1133年	1133
過渡金屬	Övergångsmetall
1134年	1134
1135年	1135
類金屬	Halvmetall
1136年	1136
非金屬元素	Icke-metall
1137年	1137
鹵素	Halogen
1138年	1138
1139年	1139
惰性氣體	Ädelgas
5年	5
1140年	1140
1141年	1141
1142年	1142
1143年	1143
1144年	1144
4年	4
1145年	1145
狗牙	Hörntand
1146年	1146
1147年	1147
1148年	1148
3年	3
1149年	1149
1150年	1150
1151年	1151
1152年	1152
1153年	1153
2年	2
1154年	1154
1155年	1155
1156年	1156
公家領域	Public domain
1157年	1157
1158年	1158
1159年	1159
布加勒斯特	Bukarest
1160年	1160
1161年	1161
1162年	1162
1163年	1163
戈爾	Al Gore
1164年	1164
羅浮宮	Louvren
1165年	1165
1166年	1166
1167年	1167
1168年	1168
1169年	1169
1170年	1170
波多黎各獨立黨	Puertoricanska självständighetspartiet
1171年	1171
泰晤士河	Themsen
1172年	1172
1173年	1173
地拉那	Tirana
1174年	1174
1175年	1175
1176年	1176
1177年	1177
1178年	1178
1179年	1179
1180年	1180
1181年	1181
驢	Åsna
1182年	1182
1928年	1928
1183年	1183
1184年	1184
1185年	1185
1186年	1186
1187年	1187
1188年	1188
1189年	1189
1190年	1190
1191年	1191
1192年	1192
1193年	1193
1194年	1194
1195年	1195
1196年	1196
1197年	1197
1198年	1198
1199年	1199
紅樹林	Mangrove
四川	Sichuan
20國集團	G20
6年	6
舊約聖經	Gamla Testamentet
蹺蹺板	Gungbräda
Josh Duhamel	Josh Duhamel
蔡元培	Cai Yuanpei
聖誕節	Jul
羅曼語族	Romanska språk
三角形	Triangel
閏年	Skottår
喬布斯	Steve Jobs
Lady Gaga	Lady Gaga
印歐語系	Indoeuropeiska språk
貝賴寧格堡	Breinigerberg
卡達菲	Muammar al-Gaddafi
老虎	Tiger
環卡洛斯一世	Juan Carlos I av Spanien
蝙蝠車	Batmobile
通粉	Makaroner
意粉	Spaghetti
扁意粉	Linguine
意大利雲吞	Tortellini
玉棋	Gnocchi
倫敦地下鐵	Londons tunnelbana
阿思思	Assisi
托迪	Francesco Totti
奄列	Omelett
薯	Rotfrukter
張學良	Zhang Xueliang
李嘉誠	Li Ka-shing
少女時代	Girls' Generation
日產汽車	Nissan (bilmärke)
李宗仁	Li Zongren
獨島	Liancourtöarna
火機	Tändare
水原	Suwon
三星集團	Samsung
愛德華七世	Edvard VII av Storbritannien
艾菲爾	Gustave Eiffel
大田	Daejeon
大邱	Daegu
世宗特別自治市	Sejong City
仁川國際機場	Incheon International Airport
仁川	Inchon
京畿道	Gyeonggi
黃菖蒲	Svärdslilja
卻耶	Køge
頭頓	Vung Tau
斯堪的納維亞	Skandinavien
復活節	Påsk
基施紐	Chișinău
電腦科學	Datavetenskap
自然數	Naturliga tal
日耳曼語族	Germanska språk
社會學	Sociologi
阿魯巴島	Aruba
國際音標	Internationella fonetiska alfabetet
Windows Mobile	Windows Mobile
河北	Hebei
鴇	Trappar
單孔目	Kloakdjur
薄熙來	Bo Xilai
針鼴	Myrpiggsvin
GFDL	GNU Free Documentation License
汪精衞	Wang Jingwei
貨物崇拜	Cargokult
克里	John Kerry
陳水扁	Chen Shui-bian
臺灣	Taiwan (ö)
朱德	Zhu De
白堡	Wissembourg
智能電話	Smarttelefon
紐約	New York (olika betydelser)
石油	Petroleum
石屎	Betong
The Pirate Bay	The Pirate Bay
地理座標系統	Geografiska koordinatsystem
腓特烈師拿	Friedrich Schiller
鞋	Sko
銀行	Bank
公園	Park
車牌號碼	Registreringsskylt
墨西哥蠑螈	Axolotl
人奶	Bröstmjölk
車房	Garage
911陰謀論	Konspirationsteorier om 11 september-attackerna
人口密度	Befolkningstäthet
愛爾蘭島	Irland (ö)
Wikipedia:刪文討論	Wikipedia:Sidor föreslagna för radering
巴拉福特	Bradford
安老院	Äldreboende
鮮奶特濃咖啡	Latte macchiato
史雲斯	Swansea
哈雷彗星	Halleys komet
車士打郡	Cheshire
金巴倫郡	Cumbria
蘭開夏郡	Lancashire
諾森伯倫郡	Northumberland
杜咸郡	Durham (grevskap)
林肯郡	Lincolnshire
諾定咸郡	Nottinghamshire
打比郡	Derbyshire
史樂郡	Shropshire
0年	0
史德福郡	Staffordshire
里斯特郡	Leicestershire
律倫郡	Rutland
1年	1
諾福郡	Norfolk
修福郡	Suffolk
劍橋郡	Cambridgeshire
魯迅	Lu Xun
諾咸頓郡	Northamptonshire
西密德蘭	West Midlands (storstadsområde)
禧福郡	Herefordshire
窩士打郡	Worcestershire
窩域郡	Warwickshire
百福郡	Bedfordshire
康和郡	Cornwall
碧仙桃	Bristol
德雲郡	Devon, England
森麻錫郡	Somerset
多實郡	Dorset
告羅士打郡	Gloucestershire
牛津郡	Oxfordshire
10年	10
渭州郡	Wiltshire
納殊維爾	Nashville
衡州郡	Hampshire
柏莎郡	Berkshire
白金漢郡	Buckinghamshire
20年	20
雅息士郡	Essex
舒梨郡	Surrey
30年	30
根德郡	Kent (grevskap)
大倫敦	Storlondon
韋斯摩蘭郡	Westmorland
亨廷頓郡	Huntingdonshire
阿布哈茲	Abchazien
40年	40
鹽湖城	Salt Lake City
9年	9
7年	7
修適士郡	Sussex
8年	8
7	7 (tal)
8	8 (tal)
Taylor Lautner	Taylor Lautner
Jeremy Renner	Jeremy Renner
彭定康	Chris Patten
12年	12
安格爾	Jean-Auguste-Dominique Ingres
潮	Tidvatten
星期	Vecka
鹿	Hjortdjur
冰	Is
天主經	Herrens bön
湖	Insjö
蒜頭	Vitlök
Musée d'Orsay	Musée d’Orsay
人類學	Antropologi
紅海	Röda havet
930年	930
13年	13
城堡	Borg
985年	985
1122年	1122
981年	981
939年	939
黃瓜	Gurka
南奧塞梯共和國	Sydossetien
烏蘭巴托	Ulan Bator
海明威	Ernest Hemingway
愛丁堡	Edinburgh
阿什哈巴德	Asjchabad
51年	51
奧克塔夫米爾博	Octave Mirbeau
島	Ö (landområde)
白	Vit
黑	Svart
814年	814
678年	678
950年	950
679年	679
996年	996
680年	680
37年	37
980年	980
900年	900
1129年	1129
Chris Pine	Chris Pine
843年	843
妖怪樂隊	Lordi
690年	690
691年	691
988年	988
692年	692
476年	476
693年	693
馬賽	Marseille
694年	694
695年	695
洋蔥	Lök (art)
696年	696
6	6 (tal)
697年	697
698年	698
法定語言	Officiellt språk
699年	699
700年	700
701年	701
702年	702
考古	Arkeologi
703年	703
番茄	Tomat
704年	704
705年	705
老布殊	George H.W. Bush
706年	706
68年	68
89年	89
707年	707
708年	708
風牙己榜國家公園	Phong Nha-Ke Bang nationalpark
709年	709
11年	11
710年	710
711年	711
712年	712
巴爾幹半島	Balkanhalvön
713年	713
714年	714
斯拉夫語族	Slaviska språk
715年	715
梅德韋傑夫	Dmitrij Medvedev
716年	716
717年	717
廣平省	Quang Binh
718年	718
719年	719
赤道	Ekvator
720年	720
基督新教	Protestantism
721年	721
722年	722
Selena	Selena Quintanilla
723年	723
美國太空總署	NASA
724年	724
梅里達市	Mérida, Venezuela
725年	725
726年	726
亞特蘭大	Atlanta
727年	727
墨索里尼	Benito Mussolini
728年	728
729年	729
963年	963
730年	730
波德戈里察	Podgorica
731年	731
962年	962
732年	732
733年	733
997年	997
734年	734
972年	972
735年	735
955年	955
901年	901
736年	736
737年	737
936年	936
738年	738
953年	953
902年	902
739年	739
15年	15
740年	740
14年	14
741年	741
742年	742
17年	17
743年	743
958年	958
744年	744
500年	500
745年	745
150年	150
746年	746
880年	880
747年	747
748年	748
字典	Ordbok
749年	749
870年	870
903年	903
750年	750
HBO	HBO
751年	751
百慕達	Bermuda
752年	752
頭	Huvud
753年	753
987年	987
754年	754
965年	965
755年	755
924年	924
951年	951
932年	932
威靈頓	Wellington
大不列顛島	Storbritannien (ö)
23年	23
800年	800
北塞浦路斯	Nordcypern
卡特	Jimmy Carter
120年	120
國歌	Nationalsång
42年	42
967年	967
989年	989
960年	960
969年	969
957年	957
1124年	1124
971年	971
方位	Väderstreck
937年	937
992年	992
990年	990
899年	899
蝴蝶刀	Balisong
975年	975
肥皂劇	Såpopera
942年	942
966年	966
1128年	1128
959年	959
973年	973
18年	18
石灰岩	Kalksten
19年	19
16年	16
拉斯維加斯	Las Vegas
21年	21
26年	26
41年	41
32年	32
33年	33
982年	982
974年	974
976年	976
979年	979
986年	986
