非洲	Afrika
圣灰星期三	Askonsdagen
沙地	Stäpp
鸡窠生凤凰 (电影)	Slumdog Millionaire
浦东新区	Pudong
天坛	Himmelens tempel
外滩	Bund (Shanghai)
山形县	Yamagata prefektur
基呒湖	Kivusjön
台湾海峡	Taiwansundet
神奈川县	Kanagawa prefektur
中国地区	Chugoku
长野县	Nagano prefektur
埼玉县	Saitama prefektur
笼	Bur
英属印度	Brittiska Indien
法国高速铁路	TGV
Ϝ	Digamma
群马县	Gunma prefektur
Ϙ	Koppa
Hugh Jackman	Hugh Jackman
兵库县	Hyogo prefektur
2004年东南亚大地震搭海啸	Jordbävningen i Indiska oceanen 2004
安娜·库妮可娃	Anna Kurnikova
天线	Antenn
泰国湾	Thailandviken
2000年欧洲足球冠军赛	Europamästerskapet i fotboll 2000
Ϛ	Stigma
兵房	Kasern
石川县	Ishikawa prefektur
妓院	Bordell
国际单位制词头	SI-prefix
静冈县	Shizuoka prefektur
对话	Dialog
Ͳ	Sampi
农民	Bonde
葡蛮郎	Bumerang
渧拉米酥	Tiramisu
Ϻ	San
毛巾	Handduk
钱包	Plånbok
春节	Kinesiskt nyår
麻生太郎	Taro Aso
无产阶级	Proletariat
弥撒	Mässa
Naomi Watts	Naomi Watts
座头鲸	Knölval
冈山县	Okayama prefektur
赌场	Kasino
撒旦教	Satanism
农历	Kinesiska kalendern
克罗地亚国家足球队	Kroatiens herrlandslag i fotboll
巴尔喀什湖	Balchasjsjön
丹尼·波尔	Danny Boyle
泰国旗	Thailands flagga
希腊国家足球队	Greklands herrlandslag i fotboll
峨眉山	Emeishan
Zip	Zip
冰壶	Curling
巴拉同 斯里恰乓	Paradorn Srichaphan
台风	Tyfon
台南市	Tainan
太湖	Tai Hu
研究生	Forskarnivå
加蒂诺市 (魁北克)	Gatineau
针	Synål
加合拉·孛何妮	Carla Bruni
北仑区	Beilun
欧楂	Mispel
袁枚	Yuan Mei
卡哟儿	Kajol
魔幻现实主义	Magisk realism
勒	Betsel
义和团	Boxarupproret
李芙妮	Tzipi Livni
列宁搿拉德围城搭仔保卫战	Belägringen av Leningrad
1988年欧洲足球冠军赛	Europamästerskapet i fotboll 1988
皇家夜总会 (电影)	Casino Royale (film, 2006)
薯条	Pommes frites
吉赛尔·邦臣	Gisele Bündchen
塔塔拿挪	Tata Nano
特强气旋风暴纳尔吉斯	Tropiska cyklonen Nargis
2008年希腊街头骚乱	Kravallerna i Grekland 2008
半岛战争	Spanska självständighetskriget
日本杯	Japan Cup
丽水县	Lệ Thủy
锅	Kokkärl
Bipasha Basu	Bipasha Basu
英国电视电影艺术学院奖	British Academy of Film and Television Arts
毛纳洛火山	Mauna Loa
荷兰东印度公司	Nederländska Ostindiska Kompaniet
富牌国际机场	Phu Bais internationella flygplats
铁路轨道	Järnvägsspår
斷背山	Brokeback Mountain
雀巢公司	Nestlé
环球小姐	Miss Universum
1992年欧洲足球冠军赛	Europamästerskapet i fotboll 1992
奥斯区亚国家足球队	Österrikes herrlandslag i fotboll
伦敦德里城	Londonderry
新干线	Shinkansen
达新	Thaksin Shinawatra
Olga Kurylenko	Olga Kurylenko
瑞士国家足球队	Schweiz herrlandslag i fotboll
莲姜国际机场	Lien Khuong Internationell flygplats
金泳三	Kim Young-sam
星海爭霸	Starcraft
波兰国家足球队	Polens herrlandslag i fotboll
姑蘇區	Gusu
环球影视城	Universal Studios
罗马尼亚国家足球队	Rumäniens herrlandslag i fotboll
唐宁街10号	10 Downing Street
小仲马	Alexandre Dumas den yngre
芹苴机场	Can Tho internationella flygplats
罗杰·科恩伯格	Roger D. Kornberg
2008年末─2009年初加沙地带大规模军事行动	Gazakriget (2008–2009)
利息	Ränta
直接民主制	Direktdemokrati
橡胶擦子	Radergummi
幽老猫	Kurragömma
萨丽	Sari
1960年欧洲足球国家杯	Europacupen i fotboll för landslag 1960
几何原本	Elementa
数码信号处理	Digital signalbehandling
解热镇痛药	Analgetika
木版画	Träsnitt
世界小姐	Miss World
长沙市	Changsha
阿披实	Abhisit Vejjajiva
越南国家航空公司	Vietnam Airlines
伦敦政治经济学院	London School of Economics
油画	Oljemåleri
Portal:历史	Portal:Historia
泥石流	Slamström
洲际弹道飞弹	Interkontinental ballistisk robot
物流	Logistik
遗传转录	Transkription (genetik)
繁体字	Traditionella kinesiska tecken
宦官	Eunuck
虱误	Bugg (dator)
阿歷克山德拉·柯倫泰	Aleksandra Kollontaj
George F. Smoot	George F. Smoot
Ϸ	Sjo
锡克金庙	Gyllene templet
酋长航空公司	Emirates (flygbolag)
1996年欧洲足球冠军赛	Europamästerskapet i fotboll 1996
消费者物价指数	Konsumentprisindex
国际足球联合会世界排名表	Fifas världsranking för herrar
卡本塔里亚湾	Carpentariaviken
超级市场	Snabbköp
章子怡	Zhang Ziyi
Heineken	Heineken
威尔士国家足球队	Wales herrlandslag i fotboll
千分比	Promille
高雄市	Kaohsiung
病人	Patient
1980年欧洲足球冠军赛	Europamästerskapet i fotboll 1980
1968年欧洲足球冠军赛	Europamästerskapet i fotboll 1968
1964年欧洲足球国家杯	Europacupen i fotboll för landslag 1964
印第安纳琼斯 —— 水晶骷髅王国	Indiana Jones och Kristalldödskallens rike
1972年欧洲足球冠军赛	Europamästerskapet i fotboll 1972
Bayes定理	Bayes sats
美人魚	Sjöjungfru
普吉府	Phuket
1984年欧洲足球冠军赛	Europamästerskapet i fotboll för herrar 1984
亚历山大	Alexandria (olika betydelser)
昆明	Kunming
老呒所依	No Country for Old Men (film)
东京铁塔	Tokyo Tower
兰州市	Lanzhou
佛來崮	Le Puy-en-Velay
头趟公开募股	Börsintroduktion
羅迪尼亞	Rodinia
欧里维娅	Olivia Newton-John
Knol	Knol
Ͱ	Heta
法国航空447号班机	Air France Flight 447
共享软件	Shareware
简化字	Förenklade kinesiska tecken
Mike Myers	Mike Myers
文雅信使	Mercure de France
薄拉特 (电影)	Borat (film)
張勉	Chang Myon
耳機	Hörlurar
利库德党	Likud
洛阳	Luoyang
淞河	Saône
白鳍豚	Asiatisk floddelfin
1976年欧洲足球冠军赛	Europamästerskapet i fotboll 1976
平昌郡	Pyeongchang
藤球	Sepak takraw
奖学金	Stipendium
矮马	Ponny
匈奴编年史	Xiongnu
孟子	Mencius
帝国理工	Imperial College London
曾国藩	Zeng Guofan
卫生	Folkhälsa
桂林	Guilin
雪兰莪州	Selangor
海口市	Haikou
海拔	Altitud
挪威广播公司	Norsk Rikskringkasting
第一趟鸦片战争	Första opiumkriget
声调	Ordton
基督山伯爵	Greven av Monte Cristo
玛丽女王2号	RMS Queen Mary 2
法国总统	Frankrikes president
尹潽善	Yun Bo-seon
伊顿公学	Eton College
越盾	Dong (valuta)
解剖学治疗学及化学分类系统	ATC-kod
尹致昊	Yun Chi-ho
终结者3	Terminator 3: Rise of the Machines
北卡罗莱纳大学教堂山分校	University of North Carolina at Chapel Hill
我有一只梦	I Have a Dream
上海世博会	Expo 2010
梦工厂	Dreamworks
谢列梅捷沃国际机场	Sjeremetevos internationella flygplats
麵	Nudlar
瑞联银行	UBS
观世音	Avalokiteshvara
新曼谷国际机场	Suvarnabhumi flygplats
张爱玲	Eileen Chang
章太炎	Zhang Binglin
张居正	Zhang Juzheng
张家港	Zhangjiagang
浙江大学	Zhejianguniversitetet
郑洁	Zheng Jie
正阳门	Qianmen
镇海区	Zhenhai
月饼	Månkaka
周迅	Zhou Xun
诸暨	Zhuji
株洲市	Zhuzhou
壯學	Zhuangologi
中国人民解放军	Folkets befrielsearmé
辛格·旺楚克 (不丹国王)	Jigme Singye Wangchuck
利尿药	Vätskedrivande medel
华南虎	Sydkinesisk tiger
精神疾病诊断搭仔统计手冊	Diagnostic and Statistical Manual of Mental Disorders
米尔克 (电影)	Milk
高棉帝国	Khmerriket
狙击手	Prickskytt
鼻衄	Näsblod
开脱•文斯莱脱	Kate Winslet
平均	Lägesmått
富国机场	Phu Quoc flygplats
曹操	Cao Cao
火山湖	Kratersjö
水粉画	Gouache
拨人忽视个真相	En obekväm sanning
Isaac Hayes	Isaac Hayes
春武里府	Chon Buri
武夷山	Wuyishan
塔麻可吉电子小鸡	Tamagotchi
泰王国国歌	Phleng Chat
二氧化氮	Kvävedioxid
冬至	Vintersolståndet
风月俏佳人	Pretty Woman
新台币	Taiwanesisk dollar
混成词	Teleskopord
法国省份一览表	Frankrikes provinser
BOINC	Berkeley Open Infrastructure for Network Computing
袁世凯	Yuan Shikai
袋鼠岛	Kangaroo Island
泰拉 蕾	Tara Reid
刘翔	Liu Xiang (idrottare)
蒙古人民共和国	Mongoliska folkrepubliken
DTD	Document Type Definition
开脱•末斯	Kate Moss
娜塔莎·李察遜	Natasha Richardson
三聚氰胺	Melamin
高隆皮亚国家足球队	Colombias herrlandslag i fotboll
莫尼卡-莱温斯基	Monica Lewinsky
雷曼兄弟公司	Lehman Brothers
大使馆	Beskickning
喫	Ätande
IPod Shuffle	Ipod Shuffle
泼水节	Songkran
7-Zip	7-Zip
洋油盏	Fotogenlampa
南沙群岛	Spratlyöarna
湘潭市	Xiangtan
费加罗报 (法国)	Le Figaro
汽车旅馆	Motell
垃圾桶	Soptunna
金刚 (电影)	King Kong
泻药	Laxermedel
老鼠会	Ponzibedrägeri
赌城风云 (电影)	Casino (film)
化学品登记、评估、准许搭限制法规	REACH
学科	Akademiskt ämne
性用品商店	Porrbutik
ISO/IEC 8859	ISO/IEC 8859
关公	Guan Yu
龟	Sköldpaddor
东方明珠	Pearl Tower
国际足联世界冠军俱乐部杯赛	Världsmästerskapet i fotboll för klubblag
卢旺达旅馆	Hotel Rwanda
重见日头 (1996年电影)	Daylight
Isla Fisher	Isla Fisher
石泰凡妮 莱斯	Stephanie Rice
印度空间研究组织	Indian Space Research Organisation
臺灣 (消歧義)	Taiwan (olika betydelser)
酱油	Sojasås
新山	Johor Baharu
Euro	Euro (olika betydelser)
MT	MT
国富论	Nationernas välstånd
清迈府	Chiang Mai (provins)
蔡英文	Tsai Ing-wen
宋卡府	Songkhla (provins)
平年	År med 365 dagar
玫瑰人生 (2007年电影)	La vie en rose – berättelsen om Edith Piaf
沙吞府	Satun
泰文字母表	Thailändska alfabetet
清莱府	Chiang Rai (provins)
拉廊府	Ranong (provins)
披集府	Phichit
We Are the Champions	We Are the Champions
九龙	Kowloon
末尔悬岩	Cliffs of Moher
IT狂人	IT-supporten
北榄坡府	Nakhon Sawan
碧差汶府	Phetchabun
普吉国际机场	Phuket International Airport
2008年欧洲足球冠军赛	Europamästerskapet i fotboll 2008
五代十国	De fem dynastierna och De tio rikena
森理世	Riyo Mori
QED	QED
索马里内战	Inbördeskriget i Somalia
沙马	Samak Sundaravej
金砖国家	BRICS
安纳乍能府	Amnat Charoen
董里府	Trang (provins)
博他仑府	Phatthalung
血色将至	There Will Be Blood
乌泰他尼府	Uthai Thani
臺中市	Taichung
真爱个火焰 (印度电影)	Devdas
新竹市	Hsinchu
鹅	Tamgås
年号	Nianhao
高丽航空	Air Koryo
环球银行金融电信协会	Society for Worldwide Interbank Financial Telecommunication
Motorola	Motorola
赛义巴巴	Shirdi Sai Baba
欧洲足球冠军赛	Europamästerskapet i fotboll
汽水	Bordsvatten
天狼星号油轮	M/T Sirius Star
保合多伽勒国家足球队	Portugals herrlandslag i fotboll
苏梅岛	Koh Samui
爱尔兰镑	Irländskt pund
陈冯富珍	Margaret Chan
Lauren Jackson	Lauren Jackson
安娜 米亚里斯	Anna Meares
邓亚萍	Deng Yaping
里斯班斯 齐凯脱	Lisbeth Trickett
西跋榭滴	Shilpa Shetty
石泰凡妮 孛朗	Stephanie Brown Trafton
Melissa Etheridge	Melissa Etheridge
陈冲	Joan Chen
陈若琳 (运动员)	Chen Ruolin
Jennifer Hawkins	Jennifer Hawkins
Sheryl Swoopes	Sheryl Swoopes
Pamela Jelimo	Pamela Jelimo
挪威公主阿斯特丽德	Prinsessan Astrid av Norge
莱索尔 强斯	Leisel Jones
诗丽黛玮	Sridevi
郭晶晶	Guo Jingjing
头孢菌素	Cefalosporiner
沙没巴干府	Samut Prakan
呵叻府	Nakhon Ratchasima (provins)
藏羚羊	Chiru
生个利亚酒	Sangria
浮罗交怡	Langkawi
攀牙府	Phang Nga
馅饼统计图	Cirkeldiagram
艾管里	Écully
抗酸剂	Antacida
早稻田大学	Wasedauniversitetet
吴 (三国)	Östra Wu
氯霉素	Kloramfenikol
猜也贲府	Chaiyaphum
计程车3	Taxi 3
马肖·米切姆	Matthew Mitcham
耶莲娜	Jelena Dokić
海宁市	Haining
硫酸镁	Magnesiumsulfat
拉喇·杜打	Lara Dutta
汽车租赁	Biluthyrning
澳大利亚搭新西兰军团纪念日	Anzac Day
ANZ大球场	ANZ Stadium
杨玉环	Yang Guifei
颂猜·旺沙瓦	Somchai Wongsawat
奥特莱•导都	Audrey Tautou
Β－内酰胺类抗生素	Beta-laktam
金城武	Takeshi Kaneshiro
周星驰	Stephen Chow
多尼尔228	Dornier Do 228
孙权	Sun Quan
蒋经国	Chiang Ching-kuo
墨尔本胜利	Melbourne Victory FC
纳维语	Na'vi (språk)
Al Burj大厦 (迪拜)	Nakheel Tower
神舟七号飞船	Shenzhou 7
鬼勒耳朵边头讲	Ghost Whisperer
Grant George Hackett	Grant Hackett
松浦晃一郎	Koïchiro Matsuura
韩愈	Han Yu
梁朝伟	Tony Leung Chiu Wai
丁俊晖	Ding Junhui
澳大利亚总理	Australiens premiärminister
投资银行	Investmentbank
阿宾拿夫 宾德拉	Abhinav Bindra
巴真府	Prachin Buri
精工表	Seiko
杭州灣大橋	Bron över Hangzhoubukten
武里喃府	Buri Ram
坤敬府	Khon Kaen (provins)
德国无线通信	T-Mobile
廊开府	Nong Khai
基斯孔哈拉斯	Kiskunhalas
日本中央银行	Japans centralbank
李自成	Li Zicheng
哈桑式火箭弹	Qassam-raket
林语堂	Lin Yutang
朴憲永	Pak Hon-yong
金枓捧	Kim Tu-bong
龙仔厝府	Samut Sakhon
信武里府	Sing Buri
镐立 (泰国)	Khao Lak
VOC	VOC
阿德来德联队	Adelaide United FC
芜湖市	Wuhu
安庆市	Anqing
亳州市	Bozhou
上饶	Shangrao
冯玉祥	Feng Yuxiang
佛历	Buddhistisk kalender
银河处女	Virgin Galactic
2007年加沙地带争夺战	Slaget om Gaza (2007)
拗廊 (泰国)	Ao Nang
新兴工业国家	Nyligen industrialiserat land
李鸿章	Li Hongzhang
中秋节	Månfestivalen
元均	Won Gyun
浅野忠信	Tadanobu Asano
以蒙 苏里房	Eamon Sullivan
雷锋	Lei Feng
梁启超	Liang Qichao
多尔衮	Dorgon
素可泰府	Sukhothai (provins)
彭德怀	Peng Dehuai
依善	Isan
姚文元	Yao Wenyuan
斯瓦特县	Swat, Pakistan
悉尼晨锋报	The Sydney Morning Herald
TCL	TCL
金牌	Guldmedalj
亚洲航空	AirAsia
秋叶原	Akihabara
徐光启	Xu Guangqi
SDS	Natriumdodecylsulfat
大环内酯类抗生素	Makrolid
喹诺酮	Kinolon
靖江	Jingjiang
通州	Tongzhou
Моа	Moafåglar
1976年河北唐山大地震	Jordbävningen i Tangshan 1976
上海地铁	Shanghais tunnelbana
以色列空军	Israels flygvapen
玩转身前事	Nu eller aldrig
秋瑾	Qiu Jin
嫦娥	Chang'e
Liudmila Blonska	Ludmila Blonska
吴三桂	Wu Sangui
宋吉 (拳手)	Somjit Jongjohor
滑水	Vattenskidåkning
泰国人	Thai (etnisk grupp)
亚罗士打	Alor Setar
國際馬術聯合會	Fédération Équestre Internationale
新山一国际机场	Tan Son Nhat internationella flygplats
宏碁电脑	Acer Inc.
运动场	Stadium
朝鲜半岛	Koreahalvön
圣保罗地铁	São Paulos tunnelbana
亚运会	Asiatiska spelen
捷克国家足球队	Tjeckiens herrlandslag i fotboll
朝鲜族	Koreaner
吕克·贝松	Luc Besson
Tesco	Tesco
供应链管理	Supply chain management
复旦大学	Fudanuniversitetet
李光洙	Yi Kwang-su
六方会谈	Sexpartssamtalen
奶粉	Mjölkpulver
班地戈 (维克多利亚)	Bendigo
朝鲜核问题	Nordkoreas kärnvapenprogram
韩国放送公社	Korean Broadcasting System
莎阿南	Shah Alam
玉山	Yushan
雜合子	Heterozygot
西湖	Xihu
澳大利亚日	Australiendagen
大屿山	Lantau
60秒惊天动地	Gone in 60 Seconds
伊斯兰祈愿团	Jemaah Islamiyah
Andry Laffita	Andry Laffita
德文语法	Tysk grammatik
温岭	Wenling
上海交通大學	Shanghai Jiao Tong-universitetet
卡卡	Kaká
南印度	Sydindien
柏林宣言	Berlinförklaringen
安吉	Anji
视力	Synskärpa
星期四岛	Torsdagsön
陈英雄	Tran Anh Hung
徐志摩	Xu Zhimo
趙元任	Yuen Ren Chao
巴彦淖尔	Bayannur
抗真菌药	Antimykotikum
南京路	Nanjing Lu
意大利杂菜汤	Minestrone
咳嗽药	Hostmedicin
罗得乃斯脱岛	Rottnest
萧山	Xiaoshan
世界大婶	Mrs World
琅琴表	Longines
醴陵市	Liling
奠边府战役	Slaget vid Dien Bien Phu
如东	Rudong
正大集团	Charoen Pokphand
法拉备拉矮马	Falabella
水 (2005年电影)	Water (film)
依夫城堡	Château d'If
皮蛋	Tusenåriga ägg
庐山	Lushan (berg)
必和必拓矿业公司	BHP Billiton
零假设	Nollhypotes
世纪报	The Age
霍元甲 (电影)	Fearless (film)
饺子	Jiaozi
乃米湖	Lago di Nemi
维杰式坦克 (印度)	Vijayanta
广州地铁	Guangzhou Metro
性旅游者	Sexturism
教堂山 (北卡罗来纳州)	Chapel Hill
启德机场	Kai Tak Airport
昆剧	Kunqu
意大利国家足球队	Italiens herrlandslag i fotboll
国际先驱论坛报	International Herald Tribune
流亡政府	Exilregering
发声态	Fonation
海门市	Haimen
日本色情业	JAV
輔仁大學	Fu Jen katolska universitet
号子	Cell (rum)
鹰式教练机	BAE Systems Hawk
搿连搭罗格 (爱尔兰)	Glendalough
快门	Slutare
白朗	Blaupunkt
Shooting Dogs	Shooting Dogs
金刚	Vajra
谥号	Postumt namn
吴佩孚	Wu Peifu
叶永烈	Ye Yonglie
段祺瑞	Duan Qirui
中法战争	Fransk-kinesiska kriget
庙号	Tempelnamn
台湾问题	Taiwans politiska status
陈仪	Chen Yi (Kuomintang)
启东	Qidong, Nantong
奉化市	Fenghua
西德	Västtyskland
春卷	Vårrulle
林世荣	Lam Tsai Wing
林明达	Sondhi Limthongkul
沼蛙	Hylarana guentheri
色，戒	Lust, Caution
鲸体爆炸事件	Exploderande val
中子彈	Neutronbomb
澳大利亚电信公司	Telstra Corporation
金坛	Jintan
上海申花足球俱乐部	Shanghai Greenland FC
俄罗斯国家足球队	Rysslands herrlandslag i fotboll
计程车(1998年电影)	Taxi (film)
XUL	XUL
蓝天处女	Virgin Australia
現代標準漢語	Standardkinesiska
金边粉	Pad Thai
James Angleton	James Jesus Angleton
大漠孤雄 (电影)	Mongol (film)
墨尔本机场。	Melbourne Airport
西昌卫星发射中心	Xichangs satellituppskjutningscenter
镇	Köping (Kina)
2008年欧洲足球冠军赛资格赛C组	Grupp C i kvalspelet till Europamästerskapet i fotboll för herrar 2008
鲁国	Lu (stat)
苏州码子	Suzhou-talsystemet
克里米亚共和国	Autonoma republiken Krim
医疗游客	Medicinsk turism
ISO/IEC 646	ISO/IEC 646
捷星航空	Jetstar Airways
暖武里市	Nonthaburi (stad)
岘港国际机场	Da Nang internationella flygplats
国王岛	King Island
宋卡市	Songkhla
应召女郎	Callgirl
北塘区	Beitang
黑人	Svart (hudfärg)
普腾汽车	Proton (bilmärke)
生-丰	Saint-Fons
码头	Kaj (sjöfart)
购物	Shopping
金磚四國	BRIC
富通银行	Fortis
远古侵略	Primeval (TV-serie)
韶山市	Shaoshan
Schweppes	Schweppes
东突厥斯坦	Östturkestan
內排国际机场	Noi Bai Internationell flygplats
普吉市	Phuket (stad)
F-15雷暴式战斗机	McDonnell Douglas F-15E Strike Eagle
抗病毒药	Antiviralt medel
國際語音學學會	International Phonetic Association
火锅	Eldgryta
银牌	Silvermedalj
阿嘞白拿湖	Albanosjön
冠军	Champion
印度行政区人口列表	Lista över Indiens delstater efter folkmängd
性工作者	Sexarbetare
越捷航空	VietJet Air
巴乃到乃	Panettone
拉玛九世	Bhumibol Adulyadej
外国口音综合症	Foreign accent syndrome
卡嘞吞澳式足球俱乐部	Carlton FC
日落大道	Sunset Boulevard
东南亚国家杯足球比赛	ASEAN-mästerskapet i fotboll
公主	Prinsessa
滨湖区	Binhu
苏丹航空公司	Sudan Airways
阴蒂	Klitoris
三清山	Sanqingshans nationalpark
铜牌	Bronsmedalj
胡志明纪念堂	Ho Chi Minh-mausoleet
喃字	Chu nom
坤敬市	Khon Kaen (stad)
粥	Rissoppa
巴亭郡	Ba Đình
孛拉先拿湖	Braccianosjön
金瓯机场	Ca Mau flygplats
Debian自由软件指导方针	Debian Free Software Guidelines
挥发性有机化合物	Lättflyktiga organiska föreningar
吴国	Wu (stat)
合艾国际机场	Hat Yai internationella flygplats
帮助:目录	Wikipedia:Hjälp
Wikipedia:Tutorial	Wikipedia:Introduktion
澳洲电信大球场	Etihad Stadium (Melbourne)
澎湖列岛	Pescadorerna
申報	Shenbao
龙游县	Longyou
吴中区	Wuzhong, Suzhou
印度储备银行	Indiens centralbank
2007年友谊快线大爆炸	Attentatet mot Samjhauta Express
泰国王家军队	Thailands försvarsmakt
曼谷大桥	Krungthepbron
阿根廷，勿要为奴哭泣	Don't Cry for Me Argentina
福布斯	Forbes
马拉浦南	Malappuram
塔斯马尼亚州立大学	University of Tasmania
国王湖 (维克多利亚)	Kinglake
相城区	Xiangcheng, Suzhou
草原	Gräsmarker
金球奖	Golden Globe Award
宜兴市	Yixing
常熟	Changshu
江阴	Jiangyin
天长	Tianchang
如皋市	Rugao
江山市	Jiangshan
浏阳市	Liuyang
海曙区	Haishu
新昌	Xinchang
吴兴区	Wuxing
香港航空	Hong Kong Airlines
龙虾	Hummer
常山县	Changshan
大报恩寺（南京）	Porslinstornet i Nanjing
宋国	Song (stat)
泰鸟航空公司	Nok Air
后羿	Yi (mytologisk gestalt)
颂圣歌	Phleng Sansaroen Phra Barami
2008年欧洲足球冠军赛资格赛A组	Grupp A i kvalspelet till Europamästerskapet i fotboll för herrar 2008
2008年欧洲足球冠军赛资格赛E组	Grupp E i kvalspelet till Europamästerskapet i fotboll för herrar 2008
龙井茶	Longjing-te
中国国家博物馆	Kinas nationalmuseum
百万富豪	Miljonär
崇安区	Chong'an
崇川区	Chongchuan
河西省	Ha Tay
2008年欧洲足球冠军赛资格赛B组	Grupp B i kvalspelet till Europamästerskapet i fotboll för herrar 2008
手写体	Skrivstil
人民民主联盟 (泰国)	Folkalliansen för demokrati
韓國 (消歧義)	Korea (olika betydelser)
迪拜大商场	Dubai Mall
婚礼歌手	Wedding Singer
本田爵士 (汽车)	Honda Jazz
盛宣怀	Sheng Xuanhuai
越国	Yue (stat)
为泰党 (泰国)	Puea Thai
科廷科技大学	Curtin University of Technology
中华人民共和国国庆节	Folkrepubliken Kinas nationaldag
2008年欧洲足球冠军赛资格赛G组	Grupp G i kvalspelet till Europamästerskapet i fotboll för herrar 2008
2008年欧洲足球冠军赛资格赛F组	Grupp F i kvalspelet till Europamästerskapet i fotboll för herrar 2008
2008年欧洲足球冠军赛资格赛D组	Grupp D i kvalspelet till Europamästerskapet i fotboll för herrar 2008
孛相	Lek
1931年个江淮大水	Översvämningskatastrofen i Kina 1931
还剑湖	Hoan Kiem (sjö)
泾县	Jing, Xuancheng
惠山区	Huishan
阿含经	Agama
岱山县	Daishan
当涂县	Dangtu
侬	Du
蒙古	Mongoliet (olika betydelser)
法国人口	Frankrikes demografi
梅林	Merlin (TV-serie)
法师旅馆 (日本)	Hoshi Ryokan
全椒县	Quanjiao
湘乡市	Xiangxiang
定海区	Dinghai
机场	Flygplats
勾践	Goujian
伍子胥	Wu Zixu
夫差	Fuchai av Wu
朱温	Zhu Wen (senare Liangdynastin)
阖闾	Helü av Wu
土星运载火箭	Saturn (raketserie)
核放射事故	Lista över civila kärnkraftsolyckor
果敢	Kokang
办酒窠	Mamma, pappa, barn
泰国人民反独裁民主联盟	Demokratiska alliansen mot diktatur
乔石	Qiao Shi
南潯區	Nanxun
南湖区	Nanhu
嵊泗縣	Shengsi
衢江区	Qujiang, Quzhou
中山陵	Sun Yat-sens mausoleum
澳大利亚偶像唱歌比赛	Australian Idol
通州市	Tongzhou, Nantong
港闸区	Gangzha
开县	Kai, Chongqing
扬中市	Yangzhong
锡山区	Xishan, Wuxi
乌镇	Wuzhen
开化县	Kaihua
吴江区	Wujiang, Suzhou
海安县	Hai'an
玉环县	Yuhuan
柯城区	Kecheng
路桥	Luqiao
南长区	Nanchang, Wuxi
凡合乃从	Vernaison
分类:德国	Kategori:Tyskland
分类:意大利	Kategori:Italien
分类:美国	Kategori:USA
分类:俄罗斯	Kategori:Ryssland
分类:英国	Kategori:Storbritannien
分类:西班牙	Kategori:Spanien
分类:中国	Kategori:Kina
分类:日本	Kategori:Japan
分类:澳大利亚	Kategori:Australien
分类:墨西哥	Kategori:Mexiko
分类:印度	Kategori:Indien
分类:阿根廷	Kategori:Argentina
门牌号码	Husnummer
富国国际机场	Phu Quoc Internationell flygplats
密封剂	Fogmassa
分类:印度尼西亚	Kategori:Indonesien
分类:乃特朗特	Kategori:Nederländerna
分类:新加坡	Kategori:Singapore
分类:韩国	Kategori:Sydkorea
分类:泰国	Kategori:Thailand
分类:越南	Kategori:Vietnam
分类:哺乳动物	Kategori:Däggdjur
分类:植物	Kategori:Växter
分类:物理	Kategori:Fysik
分类:生物学	Kategori:Biologi
分类:化学	Kategori:Kemi
分类:历史	Kategori:Historia
分类:地理	Kategori:Geografi
分类:社会	Kategori:Samhälle
分类:宗教	Kategori:Religion
分类:体育运动	Kategori:Sport
分类:科学	Kategori:Vetenskap
分类:电影	Kategori:Film
分类:建筑物	Kategori:Byggnader
澳洲人报	The Australian
中国宗教	Kinesisk religion
乡	Socken (Kina)
西芳寺	Saihoji
素岳寺	Wat Phrathat Doi Suthep
弹跳城堡	Hoppborg
哈里·尼古拉德斯	Harry Nicolaides
樟宜	Changi
神舟十号	Shenzhou 10
巴士底獄	Bastiljen
马里斯维嘞 (维克多利亚)	Marysville, Victoria
官恩娜	Ella Koon
定向圖	Orienteringskarta
分类:消歧义	Kategori:Förgreningssidor
分类:佛教	Kategori:Buddhism
分类:基督教	Kategori:Kristendom
分类:伊斯兰教	Kategori:Islam
蓝星行动 (印度)	Massakern i Gyllene templet
江孜	Gyantse
萨斯系统	SAS System
华东师范大学	East China Normal University
渠	Dike
运动员	Atlet
表字	Stilnamn
The Triffids (乐队)	The Triffids
吴	Wu
艾士菲 (新南威尔士州)	Ashfield, New South Wales
女阴	Vulva
Bochotnica	Bochotnica
堤岸 (越南)	Cholon
背越式	Fosbury-flopp
小小马鞍子	Stallkompisar (TV-serie)
选美	Skönhetstävling
分类:未完个文章	Kategori:Stubbar
分类:维基百科分类	Kategori:Wikipedia:Strukturering
分类:维基百科管理	Kategori:Wikipedia:Administration
分类:文化	Kategori:Kultur
分类:大洲	Kategori:Världsdelar
分类:地质学	Kategori:Geologi
高棉日报	Cambodia Daily
Wikipedia:Selected anniversaries	Wikipedia:Dagens händelser
Wikipedia:命名常规	Wikipedia:Artikelnamn
剃刀	Rakhyvel
淮海路	Huaihaigatan
Portal:地理	Portal:Geografi
春运	Chunyun
可口可乐公司	The Coca-Cola Company
Wikipedia:HotCat	Wikipedia:Hotcat
菲兹洛伊花园	Fitzroy Gardens
分类:维基百科机器人	Kategori:Wikipedia:Robotar
Cooliris	PicLens
Portal:艺术	Portal:Konst
分类:美国人	Kategori:Amerikaner
分类:演员	Kategori:Skådespelare
分类:英国人	Kategori:Britter
分类:法国人	Kategori:Fransmän
